setup,src,dst,rho,abs_rho,edge_stability,dependence_score,graph_method
B,Power Plane 0 Energy (Joules)_SKT0,System.22_Proc Energy (Joules),0.43180621803297997,0.43180621803297997,1.0,0.43180621803297997,stable_rank_precision
B,Proc Energy (Joules)_SKT0,System.22_Proc Energy (Joules),0.542957925693973,0.542957925693973,1.0,0.542957925693973,stable_rank_precision
B,SKT0 Core C-State.1_C1res%,SKT0 Core C-State_C0res%,-0.18131442806884043,0.18131442806884043,1.0,0.18131442806884043,stable_rank_precision
B,SKT0 Core C-State.1_C1res%,System Core C-States.1_C1res%,0.4881069019478397,0.4881069019478397,1.0,0.4881069019478397,stable_rank_precision
B,SKT0 Core C-State.1_C1res%,System Core C-States_C0res%,-0.18131442806884002,0.18131442806884002,1.0,0.18131442806884002,stable_rank_precision
B,SKT0 Core C-State.3_C6res%,System Core C-States.3_C6res%,0.8432752430018474,0.8432752430018474,1.0,0.8432752430018474,stable_rank_precision
B,SKT0 Core C-State.4_C7res%,System Core C-States.4_C7res%,0.8588099207202833,0.8588099207202833,1.0,0.8588099207202833,stable_rank_precision
B,SKT0 Core C-State_C0res%,System Core C-States.1_C1res%,-0.18131442806884085,0.18131442806884085,1.0,0.18131442806884085,stable_rank_precision
B,SKT0 Core C-State_C0res%,System Core C-States_C0res%,0.385136662112482,0.385136662112482,1.0,0.385136662112482,stable_rank_precision
B,Socket 0.10_L2MPI,System.12_L2MPI,0.6096332074709622,0.6096332074709622,1.0,0.6096332074709622,stable_rank_precision
B,Socket 0.11_READ,System.13_READ,0.6623250271856604,0.6623250271856604,1.0,0.6623250271856604,stable_rank_precision
B,Socket 0.12_WRITE,System.14_WRITE,0.8556862330027086,0.8556862330027086,1.0,0.8556862330027086,stable_rank_precision
B,Socket 0.1_IPC,System.18_PhysIPC,0.2665989096008827,0.2665989096008827,1.0,0.2665989096008827,stable_rank_precision
B,Socket 0.1_IPC,System.19_PhysIPC%,0.26575266361092553,0.26575266361092553,1.0,0.26575266361092553,stable_rank_precision
B,Socket 0.1_IPC,System.3_IPC,0.27242519869311554,0.27242519869311554,1.0,0.27242519869311554,stable_rank_precision
B,Socket 0.2_FREQ,System.4_FREQ,0.4898058574459593,0.4898058574459593,1.0,0.4898058574459593,stable_rank_precision
B,Socket 0.4_CFREQ,System.6_CFREQ,0.9292910686926191,0.9292910686926191,1.0,0.9292910686926191,stable_rank_precision
B,Socket 0.5_L3MISS,System.7_L3MISS,0.617025577868382,0.617025577868382,1.0,0.617025577868382,stable_rank_precision
B,Socket 0.6_L2MISS,System.8_L2MISS,0.6744027428928777,0.6744027428928777,1.0,0.6744027428928777,stable_rank_precision
B,Socket 0.7_L3HIT,System.9_L3HIT,0.7826507673058403,0.7826507673058403,1.0,0.7826507673058403,stable_rank_precision
B,Socket 0.8_L2HIT,System.10_L2HIT,0.8445582778719725,0.8445582778719725,1.0,0.8445582778719725,stable_rank_precision
B,Socket 0.9_L3MPI,System.11_L3MPI,0.5764785208816303,0.5764785208816303,1.0,0.5764785208816303,stable_rank_precision
B,Socket 0_EXEC,System.20_INSTnom,0.25254576046804544,0.25254576046804544,1.0,0.25254576046804544,stable_rank_precision
B,Socket 0_EXEC,System.21_INSTnom%,0.2500208790406705,0.2500208790406705,1.0,0.2500208790406705,stable_rank_precision
B,Socket 0_EXEC,System.2_EXEC,0.26060369896612834,0.26060369896612834,1.0,0.26060369896612834,stable_rank_precision
B,System Core C-States.1_C1res%,System Core C-States_C0res%,-0.18131442806884024,0.18131442806884024,1.0,0.18131442806884024,stable_rank_precision
B,System.15_INST,System.16_ACYC,0.2235179696687582,0.2235179696687582,1.0,0.2235179696687582,stable_rank_precision
B,System.18_PhysIPC,System.19_PhysIPC%,0.27100740608832463,0.27100740608832463,1.0,0.27100740608832463,stable_rank_precision
B,System.18_PhysIPC,System.3_IPC,0.26659890960088245,0.26659890960088245,1.0,0.26659890960088245,stable_rank_precision
B,System.19_PhysIPC%,System.3_IPC,0.2657526636109244,0.2657526636109244,1.0,0.2657526636109244,stable_rank_precision
B,System.20_INSTnom,System.21_INSTnom%,0.2593440174202827,0.2593440174202827,1.0,0.2593440174202827,stable_rank_precision
B,System.20_INSTnom,System.2_EXEC,0.25254576046804866,0.25254576046804866,1.0,0.25254576046804866,stable_rank_precision
B,System.21_INSTnom%,System.2_EXEC,0.2500208790406686,0.2500208790406686,1.0,0.2500208790406686,stable_rank_precision
